Código da matéria;Nome da completo matéria;Campus;Horários;Docente teoria;Docente pratica;Arquivo_Origem
NA3BCN0402-15SB;FUNÇÕES DE UMA VARIÁVEL;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";BORIS MARIN;-;Resultados da classificação___.pdf
NB1BCN0402-15SB;FUNÇÕES DE UMA VARIÁVEL;SB;"Teoria: quarta das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";NORBERTO ANIBAL MAIDANA;-;Resultados da classificação___.pdf
NA1ESTB030-17SB;FÍSICA MÉDICA II;SB;Teoria: sexta das 19:00 às 21:00, semanal;TIAGO RIBEIRO DE OLIVEIRA;-;Resultados da classificação___.pdf
NA1BCK0103-15SB;FÍSICA QUÂNTICA;SB;"Teoria: segunda das 21:00 às 23:00, quinzenal II; quinta das 19:00 às 21:00, semanal";HERCULANO DA SILVA MARTINHO;-;Resultados da classificação___.pdf
NB1BCK0103-15SB;FÍSICA QUÂNTICA;SB;"Teoria: segunda das 19:00 às 21:00, quinzenal II; quinta das 21:00 às 23:00, semanal";HERCULANO DA SILVA MARTINHO;-;Resultados da classificação___.pdf
NA1BCN0404-15SB;GEOMETRIA ANALÍTICA;SB;"Teoria: quarta das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, quinzenal II";ANDRE RICARDO OLIVEIRA DA FONSECA;-;Resultados da classificação___.pdf
NA2BCN0404-15SB;GEOMETRIA ANALÍTICA;SB;"Teoria: quarta das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, quinzenal II";DOUGLAS LUIZ FINAMORE BARBOSA;-;Resultados da classificação___.pdf
NB1BCN0404-15SB;GEOMETRIA ANALÍTICA;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, quinzenal II";DOUGLAS LUIZ FINAMORE BARBOSA;-;Resultados da classificação___.pdf
NA1ESTG008-17SB;GERÊNCIA DE ATIVOS;SB;Teoria: quarta das 19:00 às 21:00, semanal;LEONARDO RIBEIRO RODRIGUES;-;Resultados da classificação___.pdf
NA1ESBM018-25SB;GESTÃO DE TECNOLOGIA HOSPITALAR;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";TIAGO RIBEIRO DE OLIVEIRA;-;Resultados da classificação___.pdf
NA1NHH2032-18SB;HISTÓRIA DA FILOSOFIA ANTIGA HELENÍSTICA;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";TOMAS ROBERTO TROSTER;-;Resultados da classificação___.pdf
NA1NHH2034-13SB;HISTÓRIA DA FILOSOFIA CONTEMPORÂNEA: O SÉCULO XIX;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";ALEXIA CRUZ BRETAS;-;Resultados da classificação___.pdf
NA1NHH2087-16SB;HISTÓRIA DA FILOSOFIA MEDIEVAL: DO SÉCULO XI AO XIV;SB;"Teoria: quinta das 19:00 às 21:00, semanal; segunda das 21:00 às 23:00, semanal";MATTEO RASCHIETTI;-;Resultados da classificação___.pdf
NA1NHH2041-13SB;HISTÓRIA DA FILOSOFIA MODERNA: PERSPECTIVAS RACIONALISTAS;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";LUIZ ANTONIO ALVES EVA;-;Resultados da classificação___.pdf
NA1ESHP023-22SB;HISTÓRIA DAS INSTITUIÇÕES POLÍTICAS BRASILEIRAS;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";IVAN FILIPE DE ALMEIDA LOPES FERNANDES;-;Resultados da classificação___.pdf
NA1ESHC020-17SB;HISTÓRIA ECONÔMICA GERAL;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";PEDRO ROMERO MARQUES;-;Resultados da classificação___.pdf
NA1LHE0001-19SB;HISTÓRIA, EUROCENTRISMO E PÓS-COLONIALISMO;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";PHILIPPE ARTHUR DOS REIS;-;Resultados da classificação___.pdf
NA1LHZ0021-19SB;HISTÓRIA, PATRIMÔNIO E MEMÓRIA;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";MARCELO CARDOSO DE PAIVA;-;Resultados da classificação___.pdf
NA1BHQ0001-15SB;IDENTIDADE E CULTURA;SB;Teoria: sexta das 18:00 às 21:00, semanal;ARLENE MARTINEZ RICOLDI;-;Resultados da classificação___.pdf
NA1ESTG010-17SB;INOVAÇÃO TECNOLÓGICA;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";SILVIA NOVAES ZILBER TURRI;SILVIA NOVAES ZILBER TURRI;Resultados da classificação___.pdf
NA1ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA;SB;Prática: quinta das 19:00 às 21:00, semanal;-;ANDREA CECILIA DORION RODAS;Resultados da classificação___.pdf
NA2ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA;SB;Prática: quinta das 19:00 às 21:00, semanal;-;MARCOS DUARTE;Resultados da classificação___.pdf
NA1ESZB031-17SB;INSTALAÇÕES HOSPITALARES;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";TIAGO RIBEIRO DE OLIVEIRA;-;Resultados da classificação___.pdf
NA1ESHR008-21SB;INTEGRAÇÃO REGIONAL - TEORIAS E EXPERIÊNCIAS;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";VIVIAN DANIELE ROCHA GABRIEL;-;Resultados da classificação___.pdf
NA1BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";CRISTINA MARIA DE CASTRO;-;Resultados da classificação___.pdf
NA1BHS0006-23SB;INTRODUÇÃO AO ACOLHIMENTO INTERCULTURAL AOS MIGRANTES E REFUGIADOS;SB;Teoria: terça das 19:00 às 21:00, semanal;ACACIO SIDINEI ALMEIDA SANTOS;ACACIO SIDINEI ALMEIDA SANTOS;Resultados da classificação___.pdf
NA1ESHR011-21SB;INTRODUÇÃO AO DIREITO E FUNDAMENTOS DO DIREITO INTERNACIONAL;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";CRISTINE KOEHLER ZANELLA;-;Resultados da classificação___.pdf
NA1BHO0002-19SB;INTRODUÇÃO AO PENSAMENTO ECONÔMICO;SB;"Teoria: quarta das 21:00 às 23:00, quinzenal I; sexta das 19:00 às 21:00, semanal";JOSE HENRIQUE BASSI SOUZA SPERANCINI;-;Resultados da classificação___.pdf
NB1BHO0002-19SB;INTRODUÇÃO AO PENSAMENTO ECONÔMICO;SB;"Teoria: quarta das 19:00 às 21:00, quinzenal I; sexta das 21:00 às 23:00, semanal";JOSE HENRIQUE BASSI SOUZA SPERANCINI;-;Resultados da classificação___.pdf
NI1ESTS003-17SB;INTRODUÇÃO À ASTRONÁUTICA;SB;Teoria: terça das 19:00 às 21:00, semanal;ANTONIO GIL VICENTE DE BRUM;-;Resultados da classificação___.pdf
NA1BHO1102-19SB;INTRODUÇÃO À ECONOMIA;SB;"Teoria: terça das 21:00 às 23:00, quinzenal II; sexta das 19:00 às 21:00, semanal";PEDRO ROMERO MARQUES;-;Resultados da classificação___.pdf
NA1ESZB021-17SB;INTRODUÇÃO À ENGENHARIA BIOMÉDICA;SB;Teoria: segunda das 21:00 às 23:00, semanal;ANA PAULA ROMANI;-;Resultados da classificação___.pdf
NA1MCTC002-15SB;INTRODUÇÃO À NEUROCIÊNCIA;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";PAULA AYAKO TIBA;-;Resultados da classificação___.pdf
NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, quinzenal II";IOANNIS PAPAGEORGIOU;-;Resultados da classificação___.pdf
NA1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";CLEBER FERNANDO COLLE;-;Resultados da classificação___.pdf
NA1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS;SB;Teoria: sexta das 21:00 às 23:00, semanal;ANA MARIA DIETRICH;-;Resultados da classificação___.pdf
NA1ESHP014-13SB;INTRODUÇÃO ÀS POLÍTICAS PÚBLICAS;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";KLAUS FREY;-;Resultados da classificação___.pdf
NA1ESTS006-17SB;LABORATÓRIO DE GUIAGEM, NAVEGAÇÃO E CONTROLE;SB;"Prática: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";-;ANTONIO GIL VICENTE DE BRUM;Resultados da classificação___.pdf
NA1LHE0003-22SB;LABORATÓRIO DE PRÁTICAS INTEGRADORAS II (PCC);SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";-;BRUNA MENDES DE VASCONCELLOS;Resultados da classificação___.pdf
NA1ESBM008-23SB;LEGISLAÇÃO RELACIONADA À SAÚDE;SB;Prática: terça das 21:00 às 23:00, semanal;-;ANDREA CECILIA DORION RODAS;Resultados da classificação___.pdf
NA2ESBM008-23SB;LEGISLAÇÃO RELACIONADA À SAÚDE;SB;Prática: terça das 21:00 às 23:00, semanal;-;ANDERSON GABRIEL SANTIAGO CRAVO;Resultados da classificação___.pdf
NA1NHI2049-13SB;LÓGICA BÁSICA;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";RAFAEL RIBEIRO SILVA;-;Resultados da classificação___.pdf
NA1ESHC022-17SB;MACROECONOMIA I;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";ELSON RODRIGO DE SOUZA SANTOS;-;Resultados da classificação___.pdf
NA1ESTO006-17SB;MATERIAIS E SUAS PROPRIEDADES;SB;"Teoria: quinta das 21:00 às 23:00, quinzenal II; terça das 19:00 às 21:00, semanal | Prática: quinta das 21:00 às 23:00, quinzenal I";SONIA MARIA MALMONGE;CHRISTIANE RIBEIRO;Resultados da classificação___.pdf
NA2ESTO006-17SB;MATERIAIS E SUAS PROPRIEDADES;SB;"Teoria: quinta das 21:00 às 23:00, quinzenal I; terça das 19:00 às 21:00, semanal | Prática: quinta das 21:00 às 23:00, quinzenal II";SONIA MARIA MALMONGE;CHRISTIANE RIBEIRO;Resultados da classificação___.pdf
NA1ESTO008-17SB;MECÂNICA DOS SÓLIDOS I;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";JOAO BATISTA DE AGUIAR;JOAO BATISTA DE AGUIAR;Resultados da classificação___.pdf
NA1MCZC013-15SB;MEMÓRIA E APRENDIZAGEM;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";RAQUEL VECCHIO FORNARI, TATIANA LIMA FERREIRA;-;Resultados da classificação___.pdf
NA1ESZP026-13SB;MEMÓRIA, IDENTIDADES SOCIAIS E CIDADANIA NAS SOCIEDADES COMPLEXAS CONTEMPORÂNEAS;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";ALESSANDRA TEIXEIRA;-;Resultados da classificação___.pdf
NA1ESHC025-17SB;MICROECONOMIA I;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";RICARDO BATISTA POLITI;-;Resultados da classificação___.pdf
NA1ESZG040-17SB;MODELOS DE DECISÃO MULTICRITÉRIO;SB;Prática: sexta das 21:00 às 23:00, semanal;DOUGLAS ALVES CASSIANO;DOUGLAS ALVES CASSIANO;Resultados da classificação___.pdf
NA1ESHT010-17SB;MÉTODOS DE PLANEJAMENTO;SB;"Prática: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";MARCOS VINICIUS PO;MARCOS VINICIUS PO;Resultados da classificação___.pdf
NA1BCM0504-15SB;NATUREZA DA INFORMAÇÃO;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, quinzenal I";VALERIO RAMOS BATISTA;-;Resultados da classificação___.pdf
NA2BCM0504-15SB;NATUREZA DA INFORMAÇÃO;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, quinzenal I";FERNANDO TEUBL FERREIRA;-;Resultados da classificação___.pdf
NB1BCM0504-15SB;NATUREZA DA INFORMAÇÃO;SB;"Teoria: terça das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, quinzenal I";FERNANDO TEUBL FERREIRA;-;Resultados da classificação___.pdf
NA1MCTC019-20SB;NEUROBIOLOGIA MOLECULAR E CELULAR;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";ANDREZA CANDIDO MATIAS, FERNANDO AUGUSTO DE OLIVEIRA RIBEIRO;-;Resultados da classificação___.pdf
NA1MCTC024-15SB;NEUROETOLOGIA;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";RODRIGO PAVAO, TATIANA LIMA FERREIRA;-;Resultados da classificação___.pdf
NA1ESHT016-22SB;OFICINA DE PLANEJAMENTO E GOVERNANÇA METROPOLITANA;SB;Prática: quinta das 19:00 às 23:00, semanal;-;SILVANA MARIA ZIONI, JEROEN JOHANNES KLINK;Resultados da classificação___.pdf
NA1ESHT013-22SB;OFICINA DE PLANEJAMENTO MACRO E MESO REGIONAL;SB;Prática: sexta das 19:00 às 23:00, semanal;-;LUCIANA RODRIGUES FAGNONI COSTA TRAVASSOS;Resultados da classificação___.pdf
NA1ESEC004-24SB;OFICINAS EM ECONOMIA E HISTÓRIA DO ABC PAULISTA;SB;Teoria: sexta das 19:00 às 21:00, semanal;JEFFERSON FERREIRA SAAR;JEFFERSON FERREIRA SAAR;Resultados da classificação___.pdf
NA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO;SB;Teoria: segunda das 21:00 às 23:00, semanal;LUCELIA BORGES DA COSTA;-;Resultados da classificação___.pdf
NA1ESHR017-21SB;ORGANIZAÇÕES INTERNACIONAIS E MULTILATERALISMO;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";BARBARA ILZE SEMENSATO;-;Resultados da classificação___.pdf
NA1ESHP030-22SB;ORÇAMENTO PÚBLICO;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";LUIS FELIPE AIRES MAGALHAES;-;Resultados da classificação___.pdf
NA1BHP0202-15SB;PENSAMENTO CRÍTICO;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";RAFAEL RIBEIRO SILVA;-;Resultados da classificação___.pdf
NB1BHP0202-15SB;PENSAMENTO CRÍTICO;SB;"Teoria: terça das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";RAFAEL RIBEIRO SILVA;-;Resultados da classificação___.pdf
NA1ESGE002-23SB;PESQUISA OPERACIONAL;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 19:00 às 23:00, semanal";EDER DE OLIVEIRA ABENSUR;EDER DE OLIVEIRA ABENSUR;Resultados da classificação___.pdf
NA1ESZG010-17SB;PLANEJAMENTO E CONTROLE DE PROJETOS;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";DOUGLAS ALVES CASSIANO;DOUGLAS ALVES CASSIANO;Resultados da classificação___.pdf
NA1ESHT019-17SB;PLANEJAMENTO E POLÍTICA RURAL;SB;"Teoria: quinta das 19:00 às 21:00, semanal; segunda das 21:00 às 23:00, semanal";VANESSA LUCENA EMPINOTTI;-;Resultados da classificação___.pdf
NA1ESZG011-17SB;PLANEJAMENTO ESTRATÉGICO EM GESTÃO DE PROJETOS;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";VANDERLI CORREIA;VANDERLI CORREIA;Resultados da classificação___.pdf
NA1ESHR025-14SB;POLÍTICA EXTERNA BRASILEIRA CONTEMPORÂNEA;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";GIORGIO ROMANO SCHUTTE;-;Resultados da classificação___.pdf
NA1ESHT021-17SB;POLÍTICA URBANA;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";ROSANA DENALDI, GUADALUPE MARIA JUNGERS ABIB DE ALMEIDA;-;Resultados da classificação___.pdf
NA1NHI5011-13SB;POLÍTICAS EDUCACIONAIS;SB;"Teoria: quarta das 19:00 às 21:00, quinzenal I; sexta das 21:00 às 23:00, semanal";ALEXANDER DE FREITAS;-;Resultados da classificação___.pdf
NA1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO;SB;Teoria: segunda das 19:00 às 21:00, semanal;PATRICIA MORILHA MURITIBA;-;Resultados da classificação___.pdf
NB1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO;SB;Teoria: segunda das 21:00 às 23:00, semanal;PATRICIA MORILHA MURITIBA;-;Resultados da classificação___.pdf
NA1MCNC003-23SB;PROCESSAMENTO DE SINAIS NEURAIS;SB;"Prática: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";-;JOAO RICARDO SATO;Resultados da classificação___.pdf
NA1ESZS015-17SB;PROJETO DE ELEMENTOS ESTRUTURAIS DE AERONAVES II;SB;"Prática: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, quinzenal I; quarta das 21:00 às 23:00, quinzenal II";WESLEY GOIS;WESLEY GOIS;Resultados da classificação___.pdf
NA1BCS0002-25SB;PROJETO DIRIGIDO;SB;Teoria: segunda das 19:00 às 21:00, semanal;-;RAQUEL VECCHIO FORNARI;Resultados da classificação___.pdf
NB1BCS0002-25SB;PROJETO DIRIGIDO;SB;Teoria: segunda das 21:00 às 23:00, semanal;-;TATIANA LIMA FERREIRA;Resultados da classificação___.pdf
NA1ESBM022-25SB;PROJETO E ANÁLISE DE PRÓTESES E ÓRTESES;SB;Teoria: terça das 21:00 às 23:00, semanal | Prática: sexta das 19:00 às 21:00, semanal;-;RONNY CALIXTO CARBONARI;Resultados da classificação___.pdf
NA1ESZG012-17SB;PROJETOS INDUSTRIAIS;SB;Teoria: quarta das 19:00 às 23:00, semanal;SERGIO RICARDO LOURENCO;SERGIO RICARDO LOURENCO;Resultados da classificação___.pdf
NA1ESTG025-17SB;PROPRIEDADE INTELECTUAL;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";ANNE CRISTINE CHINELLATO;-;Resultados da classificação___.pdf
NA1ESZS033-17SB;PROPULSÃO AEROESPACIAL NÃO-CONVENCIONAL;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";FABIO ANTONIO DA SILVA MOTA;-;Resultados da classificação___.pdf
NA1NHH2088-16SB;PRÁTICA DE ENSINO DE FILOSOFIA: CURRÍCULOS;SB;Teoria: sexta das 21:00 às 23:00, semanal | Prática: quarta das 19:00 às 21:00, semanal;JOSE PASCOAL MANTOVANI PEREIRA JUNIOR;-;Resultados da classificação___.pdf
NA1LHZ0025-19SB;PRÁTICA EM MUSEUS, ARQUIVOS E BENS CULTURAIS;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";PHILIPPE ARTHUR DOS REIS;-;Resultados da classificação___.pdf
NA1LHZ0029-19SB;PRÁTICAS DE ENSINO DE GEOGRAFIA: PROGRAMAS DE ENSINO;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";PATRICIA MIE MATSUO;-;Resultados da classificação___.pdf
NA1BHS0005-19SB;PRÁTICAS EM CIÊNCIAS E HUMANIDADES;SB;Teoria: quinta das 18:00 às 21:00, semanal;CAMILA CALDEIRA NUNES DIAS;CAMILA CALDEIRA NUNES DIAS;Resultados da classificação___.pdf
NA1NHZ5023-18SB;PRÁTICAS ESCOLARES EM EDUCAÇÃO ESPECIAL E INCLUSIVA;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";PRISCILA BENITEZ AFONSO(INATIVO);PRISCILA BENITEZ AFONSO(INATIVO);Resultados da classificação___.pdf
NA2NHZ5023-18SB;PRÁTICAS ESCOLARES EM EDUCAÇÃO ESPECIAL E INCLUSIVA;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";MARIANA OLIVEIRA ARANTES;MARIANA OLIVEIRA ARANTES;Resultados da classificação___.pdf
NA1MCTC011-15SB;PSICOLOGIA COGNITIVA;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";KATERINA LUKASOVA, YOSSI ZANA;-;Resultados da classificação___.pdf
NA1MCTC020-15SB;PSICOLOGIA EXPERIMENTAL;SB;Teoria: quarta das 21:00 às 23:00, semanal | Prática: segunda das 19:00 às 23:00, semanal;TATIANE FERREIRA TAVARES, JESSICA BEZERRA SANTIAGO;TATIANE FERREIRA TAVARES, JESSICA BEZERRA SANTIAGO;Resultados da classificação___.pdf
NA1MCZC022-20SB;PSICOMETRIA;SB;Teoria: sexta das 19:00 às 21:00, semanal | Prática: terça das 21:00 às 23:00, semanal;CLAUDINEI EDUARDO BIAZOLI JUNIOR;CLAUDINEI EDUARDO BIAZOLI JUNIOR;Resultados da classificação___.pdf
NA1ESTG016-17SB;QUALIDADE EM SISTEMAS;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";VANDERLI CORREIA;-;Resultados da classificação___.pdf
NA1BHS0011-23SB;REFLEXÕES SOBRE ARTE E SOCIEDADE;SB;Teoria: terça das 19:00 às 21:00, semanal;CLAUDIA MARIA ARANTES DE ASSIS SAAR;CLAUDIA MARIA ARANTES DE ASSIS SAAR;Resultados da classificação___.pdf
NA1ESHC013-21SB;RELAÇÕES COMERCIAIS E DE INVESTIMENTO INTERNACIONAIS;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";VINICIUS RUIZ ALBINO DE FREITAS;-;Resultados da classificação___.pdf
NA1NHZ2108-18SB;SEMINÁRIOS DE LEITURA;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";CRISTIANE NEGREIROS ABBUD AYOUB;-;Resultados da classificação___.pdf
NA1ESHR016-21SB;SISTEMA FINANCEIRO INTERNACIONAL;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";VALERIA LOPES RIBEIRO;-;Resultados da classificação___.pdf
NA1ESTA008-17SB;SISTEMAS DE CONTROLE II;SB;Teoria: quarta das 18:00 às 21:00, semanal | Prática: sexta das 21:00 às 23:00, semanal;DIEGO PAOLO FERRUZZO CORREA;DIEGO PAOLO FERRUZZO CORREA;Resultados da classificação___.pdf
NA1ESTG024-17SB;SISTEMAS DE INFORMAÇÃO CORPORATIVOS;SB;"Teoria: quinta das 21:00 às 23:00, semanal; terça das 19:00 às 21:00, semanal";RICARDO REOLON JORGE;RICARDO REOLON JORGE;Resultados da classificação___.pdf
NA1ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO;SB;Teoria: terça das 21:00 às 23:00, semanal | Prática: sexta das 19:00 às 21:00, semanal;LEONARDO RIBEIRO RODRIGUES;LEONARDO RIBEIRO RODRIGUES;Resultados da classificação___.pdf
NA2ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO;SB;Teoria: terça das 21:00 às 23:00, semanal | Prática: sexta das 21:00 às 23:00, semanal;LEONARDO RIBEIRO RODRIGUES;LEONARDO RIBEIRO RODRIGUES;Resultados da classificação___.pdf
NA1ESHT023-17SB;SOCIOLOGIA DOS TERRITÓRIOS;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";ARILSON DA SILVA FAVARETO;-;Resultados da classificação___.pdf
NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA;SB;Teoria: quarta das 18:00 às 21:00, semanal;LUIZ ANTONIO ALVES EVA;-;Resultados da classificação___.pdf
NA1ESHP029-14SB;TEORIA E GESTÃO DE ORGANIZAÇÕES PÚBLICAS;SB;"Teoria: terça das 21:00 às 23:00, semanal; sexta das 19:00 às 21:00, semanal";MARCOS VINICIUS PO;-;Resultados da classificação___.pdf
NA1ESHR022-21SB;TEORIAS CLÁSSICAS DAS RELAÇÕES INTERNACIONAIS;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";BRUNA MURIEL HUERTAS FUSCALDO;-;Resultados da classificação___.pdf
NA1BHQ0301-15SB;TERRITÓRIO E SOCIEDADE;SB;"Teoria: terça das 19:00 às 21:00, semanal; quinta das 21:00 às 23:00, semanal";RAQUEL DE PADUA PEREIRA;-;Resultados da classificação___.pdf
NA1ESTI003-17SB;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";DIEGO PAOLO FERRUZZO CORREA;-;Resultados da classificação___.pdf
NA1ESAE005-23SB;TÉCNICAS DE ANÁLISE ESTRUTURAL;SB;"Teoria: segunda das 19:00 às 21:00, semanal; quarta das 21:00 às 23:00, semanal";JUAN PABLO JULCA AVILA;JUAN PABLO JULCA AVILA;Resultados da classificação___.pdf
NA1NHH2065-18SB;TÓPICOS DE METAFÍSICA;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";MICHELA BORDIGNON;-;Resultados da classificação___.pdf
NA1ESGE009-23SB;TÓPICOS EM ENGENHARIA DE PRODUÇÃO NA INDÚSTRIA DE ALIMENTOS;SB;"Teoria: quarta das 19:00 às 21:00, semanal; sexta das 21:00 às 23:00, semanal";CAROLINA CORREA DE CARVALHO;-;Resultados da classificação___.pdf
NA1ESZT018-17SB;TÓPICOS ESPECIAIS EM PLANEJAMENTO TERRITORIAL;SB;"Prática: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";LUIS ROBERTO DE PAULA;-;Resultados da classificação___.pdf
NA1ESTS008-17SB;VIBRAÇÕES;SB;"Teoria: segunda das 21:00 às 23:00, semanal; quinta das 19:00 às 21:00, semanal";JUAN PABLO JULCA AVILA;-;Resultados da classificação___.pdf
